,time,name,value,unit
2277,2024-11-08 15:21:57.442638,dummy_instrument_random_number.param0,5,
2278,2024-11-08 15:21:58.409979,dummy_instrument_random_number.param2,20,
2279,2024-11-08 15:21:58.553304,dummy_instrument_random_number.param0,5,
2280,2024-11-08 15:21:59.392768,dummy_instrument_random_number.param2,20,
2281,2024-11-08 15:21:59.680782,dummy_instrument_random_number.param0,5,
2282,2024-11-08 15:22:00.410538,dummy_instrument_random_number.param2,20,
2283,2024-11-08 15:22:00.776993,dummy_instrument_random_number.param0,5,
2284,2024-11-08 15:22:01.401188,dummy_instrument_random_number.param2,20,
2285,2024-11-08 15:22:01.888091,dummy_instrument_random_number.param0,5,
2286,2024-11-08 15:22:02.403812,dummy_instrument_random_number.param2,20,
2287,2024-11-08 15:22:03.003349,dummy_instrument_random_number.param0,5,
2288,2024-11-08 15:22:03.401175,dummy_instrument_random_number.param2,20,
2289,2024-11-08 15:22:04.127224,dummy_instrument_random_number.param0,5,
2290,2024-11-08 15:22:04.404212,dummy_instrument_random_number.param2,20,
2291,2024-11-08 15:22:05.211297,dummy_instrument_random_number.param0,5,
2292,2024-11-08 15:22:05.453013,dummy_instrument_random_number.param2,20,
2293,2024-11-08 15:22:06.334297,dummy_instrument_random_number.param0,5,
2294,2024-11-08 15:22:06.405588,dummy_instrument_random_number.param2,20,
2295,2024-11-08 15:22:07.407567,dummy_instrument_random_number.param2,20,
2296,2024-11-08 15:22:07.458134,dummy_instrument_random_number.param0,5,
2297,2024-11-08 15:22:08.402244,dummy_instrument_random_number.param2,20,
2298,2024-11-08 15:22:08.580889,dummy_instrument_random_number.param0,5,
2299,2024-11-08 15:22:09.397546,dummy_instrument_random_number.param2,20,
2300,2024-11-08 15:22:09.634343,dummy_instrument_random_number.param0,5,
2301,2024-11-08 15:22:10.403961,dummy_instrument_random_number.param2,20,
2302,2024-11-08 15:22:10.777804,dummy_instrument_random_number.param0,5,
2303,2024-11-08 15:22:11.408119,dummy_instrument_random_number.param2,20,
2304,2024-11-08 15:22:11.862717,dummy_instrument_random_number.param0,5,
2305,2024-11-08 15:22:12.474527,dummy_instrument_random_number.param2,20,
2306,2024-11-08 15:22:13.004004,dummy_instrument_random_number.param0,5,
2307,2024-11-08 15:22:13.430368,dummy_instrument_random_number.param2,20,
2308,2024-11-08 15:22:14.110176,dummy_instrument_random_number.param0,5,
2309,2024-11-08 15:22:14.417929,dummy_instrument_random_number.param2,20,
2310,2024-11-08 15:22:15.210794,dummy_instrument_random_number.param0,5,
2311,2024-11-08 15:22:15.404038,dummy_instrument_random_number.param2,20,
2312,2024-11-08 15:22:16.314500,dummy_instrument_random_number.param0,5,
2313,2024-11-08 15:22:16.407083,dummy_instrument_random_number.param2,20,
2314,2024-11-08 15:22:17.409684,dummy_instrument_random_number.param2,20,
2315,2024-11-08 15:22:17.459586,dummy_instrument_random_number.param0,5,
2316,2024-11-08 15:22:18.440742,dummy_instrument_random_number.param2,20,
2317,2024-11-08 15:22:18.523358,dummy_instrument_random_number.param0,5,
2318,2024-11-08 15:22:19.414373,dummy_instrument_random_number.param2,20,
2319,2024-11-08 15:22:19.635409,dummy_instrument_random_number.param0,5,
2320,2024-11-08 15:22:20.407051,dummy_instrument_random_number.param2,20,
2321,2024-11-08 15:22:20.759064,dummy_instrument_random_number.param0,5,
2322,2024-11-08 15:22:21.418309,dummy_instrument_random_number.param2,20,
2323,2024-11-08 15:22:21.861548,dummy_instrument_random_number.param0,5,
2324,2024-11-08 15:22:22.400891,dummy_instrument_random_number.param2,20,
2325,2024-11-08 15:22:22.958412,dummy_instrument_random_number.param0,5,
2326,2024-11-08 15:22:23.394572,dummy_instrument_random_number.param2,20,
2327,2024-11-08 15:22:24.088140,dummy_instrument_random_number.param0,5,
2328,2024-11-08 15:22:24.391609,dummy_instrument_random_number.param2,20,
2329,2024-11-08 15:22:25.186354,dummy_instrument_random_number.param0,5,
2330,2024-11-08 15:22:25.406423,dummy_instrument_random_number.param2,20,
2331,2024-11-08 15:22:26.289728,dummy_instrument_random_number.param0,5,
2332,2024-11-08 15:22:26.405492,dummy_instrument_random_number.param2,20,
2333,2024-11-08 15:22:27.405715,dummy_instrument_random_number.param0,5,
2334,2024-11-08 15:22:27.455684,dummy_instrument_random_number.param2,20,
2335,2024-11-08 15:22:28.393273,dummy_instrument_random_number.param2,20,
2336,2024-11-08 15:22:28.507120,dummy_instrument_random_number.param0,5,
2337,2024-11-08 15:22:29.392248,dummy_instrument_random_number.param2,20,
2338,2024-11-08 15:22:29.614623,dummy_instrument_random_number.param0,5,
2339,2024-11-08 15:22:30.396428,dummy_instrument_random_number.param2,20,
2340,2024-11-08 15:22:30.717223,dummy_instrument_random_number.param0,5,
2341,2024-11-08 15:22:31.408375,dummy_instrument_random_number.param2,20,
2342,2024-11-08 15:22:31.845834,dummy_instrument_random_number.param0,5,
2343,2024-11-08 15:22:32.410981,dummy_instrument_random_number.param2,20,
2344,2024-11-08 15:22:32.943273,dummy_instrument_random_number.param0,5,
2345,2024-11-08 15:22:33.395349,dummy_instrument_random_number.param2,20,
2346,2024-11-08 15:22:34.046385,dummy_instrument_random_number.param0,5,
2347,2024-11-08 15:22:34.395270,dummy_instrument_random_number.param2,20,
2348,2024-11-08 15:22:35.166258,dummy_instrument_random_number.param0,5,
2349,2024-11-08 15:22:35.386232,dummy_instrument_random_number.param2,20,
2350,2024-11-08 15:22:36.268683,dummy_instrument_random_number.param0,5,
2351,2024-11-08 15:22:36.410481,dummy_instrument_random_number.param2,20,
2352,2024-11-08 15:22:37.372526,dummy_instrument_random_number.param0,5,
2353,2024-11-08 15:22:37.419394,dummy_instrument_random_number.param2,20,
2354,2024-11-08 15:22:38.383200,dummy_instrument_random_number.param2,20,
2355,2024-11-08 15:22:38.492679,dummy_instrument_random_number.param0,5,
2356,2024-11-08 15:22:39.405014,dummy_instrument_random_number.param2,20,
2357,2024-11-08 15:22:39.609535,dummy_instrument_random_number.param0,5,
2358,2024-11-08 15:22:40.397622,dummy_instrument_random_number.param2,20,
2359,2024-11-08 15:22:40.718402,dummy_instrument_random_number.param0,5,
2360,2024-11-08 15:22:41.403166,dummy_instrument_random_number.param2,20,
2361,2024-11-08 15:22:41.822171,dummy_instrument_random_number.param0,5,
2362,2024-11-08 15:22:42.407987,dummy_instrument_random_number.param2,20,
2363,2024-11-08 15:22:42.939617,dummy_instrument_random_number.param0,5,
2364,2024-11-08 15:22:43.397171,dummy_instrument_random_number.param2,20,
2365,2024-11-08 15:22:44.023517,dummy_instrument_random_number.param0,5,
2366,2024-11-08 15:22:44.403703,dummy_instrument_random_number.param2,20,
2367,2024-11-08 15:22:45.145286,dummy_instrument_random_number.param0,5,
2368,2024-11-08 15:22:45.382312,dummy_instrument_random_number.param2,20,
2369,2024-11-08 15:22:46.243251,dummy_instrument_random_number.param0,5,
2370,2024-11-08 15:22:46.418518,dummy_instrument_random_number.param2,20,
2371,2024-11-08 15:22:47.369394,dummy_instrument_random_number.param0,5,
2372,2024-11-08 15:22:47.419811,dummy_instrument_random_number.param2,20,
2373,2024-11-08 15:22:48.419992,dummy_instrument_random_number.param2,20,
2374,2024-11-08 15:22:48.492173,dummy_instrument_random_number.param0,5,
2375,2024-11-08 15:22:49.397955,dummy_instrument_random_number.param2,20,
2376,2024-11-08 15:22:49.582191,dummy_instrument_random_number.param0,5,
2377,2024-11-08 15:22:50.391085,dummy_instrument_random_number.param2,20,
2378,2024-11-08 15:22:50.706194,dummy_instrument_random_number.param0,5,
2379,2024-11-08 15:22:51.405092,dummy_instrument_random_number.param2,20,
2380,2024-11-08 15:22:51.802679,dummy_instrument_random_number.param0,5,
2381,2024-11-08 15:22:52.403316,dummy_instrument_random_number.param2,20,
2382,2024-11-08 15:22:52.922711,dummy_instrument_random_number.param0,5,
2383,2024-11-08 15:22:53.429308,dummy_instrument_random_number.param2,20,
2384,2024-11-08 15:22:54.041977,dummy_instrument_random_number.param0,5,
2385,2024-11-08 15:22:54.388978,dummy_instrument_random_number.param2,20,
2386,2024-11-08 15:22:55.124023,dummy_instrument_random_number.param0,5,
2387,2024-11-08 15:22:55.390380,dummy_instrument_random_number.param2,20,
2388,2024-11-08 15:22:56.235717,dummy_instrument_random_number.param0,5,
2389,2024-11-08 15:22:56.408808,dummy_instrument_random_number.param2,20,
2390,2024-11-08 15:22:57.353630,dummy_instrument_random_number.param0,5,
2391,2024-11-08 15:22:57.399306,dummy_instrument_random_number.param2,20,
2392,2024-11-08 15:22:58.399126,dummy_instrument_random_number.param2,20,
2393,2024-11-08 15:22:58.459660,dummy_instrument_random_number.param0,5,
2394,2024-11-08 15:22:59.397585,dummy_instrument_random_number.param2,20,
2395,2024-11-08 15:22:59.578848,dummy_instrument_random_number.param0,5,
2396,2024-11-08 15:23:00.391164,dummy_instrument_random_number.param2,20,
2397,2024-11-08 15:23:00.681442,dummy_instrument_random_number.param0,5,
2398,2024-11-08 15:23:01.379951,dummy_instrument_random_number.param2,20,
2399,2024-11-08 15:23:01.776178,dummy_instrument_random_number.param0,5,
2400,2024-11-08 15:23:02.394364,dummy_instrument_random_number.param2,20,
2401,2024-11-08 15:23:02.906550,dummy_instrument_random_number.param0,5,
2402,2024-11-08 15:23:03.380623,dummy_instrument_random_number.param2,20,
2403,2024-11-08 15:23:04.009621,dummy_instrument_random_number.param0,5,
2404,2024-11-08 15:23:04.388519,dummy_instrument_random_number.param2,20,
2405,2024-11-08 15:23:05.118023,dummy_instrument_random_number.param0,5,
2406,2024-11-08 15:23:05.402093,dummy_instrument_random_number.param2,20,
2407,2024-11-08 15:23:06.221549,dummy_instrument_random_number.param0,5,
2408,2024-11-08 15:23:06.412624,dummy_instrument_random_number.param2,20,
2409,2024-11-08 15:23:07.327250,dummy_instrument_random_number.param0,5,
2410,2024-11-08 15:23:07.421552,dummy_instrument_random_number.param2,20,
2411,2024-11-08 15:23:08.426775,dummy_instrument_random_number.param2,20,
2412,2024-11-08 15:23:08.474182,dummy_instrument_random_number.param0,5,
2413,2024-11-08 15:23:09.410206,dummy_instrument_random_number.param2,20,
2414,2024-11-08 15:23:09.563801,dummy_instrument_random_number.param0,5,
2415,2024-11-08 15:23:10.404648,dummy_instrument_random_number.param2,20,
2416,2024-11-08 15:23:10.657889,dummy_instrument_random_number.param0,5,
2417,2024-11-08 15:23:11.413483,dummy_instrument_random_number.param2,20,
2418,2024-11-08 15:23:11.758952,dummy_instrument_random_number.param0,5,
2419,2024-11-08 15:23:12.412253,dummy_instrument_random_number.param2,20,
2420,2024-11-08 15:23:12.873776,dummy_instrument_random_number.param0,5,
2421,2024-11-08 15:23:13.412714,dummy_instrument_random_number.param2,20,
2422,2024-11-08 15:23:13.979800,dummy_instrument_random_number.param0,5,
2423,2024-11-08 15:23:14.420293,dummy_instrument_random_number.param2,20,
2424,2024-11-08 15:23:15.098543,dummy_instrument_random_number.param0,5,
2425,2024-11-08 15:23:15.430854,dummy_instrument_random_number.param2,20,
2426,2024-11-08 15:23:16.203325,dummy_instrument_random_number.param0,5,
2427,2024-11-08 15:23:16.430328,dummy_instrument_random_number.param2,20,
2428,2024-11-08 15:23:17.312544,dummy_instrument_random_number.param0,5,
2429,2024-11-08 15:23:17.436809,dummy_instrument_random_number.param2,20,
2430,2024-11-08 15:23:18.421521,dummy_instrument_random_number.param0,5,
2431,2024-11-08 15:23:18.481788,dummy_instrument_random_number.param2,20,
2432,2024-11-08 15:23:19.426571,dummy_instrument_random_number.param2,20,
2433,2024-11-08 15:23:19.537237,dummy_instrument_random_number.param0,5,
2434,2024-11-08 15:23:20.420443,dummy_instrument_random_number.param2,20,
2435,2024-11-08 15:23:20.634641,dummy_instrument_random_number.param0,5,
2436,2024-11-08 15:23:21.437763,dummy_instrument_random_number.param2,20,
2437,2024-11-08 15:23:21.763199,dummy_instrument_random_number.param0,5,
2438,2024-11-08 15:23:22.421703,dummy_instrument_random_number.param2,20,
2439,2024-11-08 15:23:22.872623,dummy_instrument_random_number.param0,5,
2440,2024-11-08 15:23:23.429546,dummy_instrument_random_number.param2,20,
2441,2024-11-08 15:23:23.967566,dummy_instrument_random_number.param0,5,
2442,2024-11-08 15:23:24.432297,dummy_instrument_random_number.param2,20,
2443,2024-11-08 15:23:25.082447,dummy_instrument_random_number.param0,5,
2444,2024-11-08 15:23:25.433282,dummy_instrument_random_number.param2,20,
2445,2024-11-08 15:23:26.190071,dummy_instrument_random_number.param0,5,
2446,2024-11-08 15:23:26.437825,dummy_instrument_random_number.param2,20,
2447,2024-11-08 15:23:27.296761,dummy_instrument_random_number.param0,5,
2448,2024-11-08 15:23:27.439757,dummy_instrument_random_number.param2,20,
2449,2024-11-08 15:23:28.421327,dummy_instrument_random_number.param0,5,
2450,2024-11-08 15:23:28.471823,dummy_instrument_random_number.param2,20,
2451,2024-11-08 15:23:29.430457,dummy_instrument_random_number.param2,20,
2452,2024-11-08 15:23:29.521492,dummy_instrument_random_number.param0,5,
2453,2024-11-08 15:23:30.457568,dummy_instrument_random_number.param2,20,
2454,2024-11-08 15:23:30.631686,dummy_instrument_random_number.param0,5,
2455,2024-11-08 15:23:32.441439,dummy_instrument_random_number.param2,20,
2456,2024-11-08 15:23:32.515108,dummy_instrument_random_number.param0,5,
2457,2024-11-08 15:23:33.389344,dummy_instrument_random_number.param2,20,
2458,2024-11-08 15:23:33.496021,dummy_instrument_random_number.param0,5,
2459,2024-11-08 15:23:34.360943,dummy_instrument_random_number.param2,20,
2460,2024-11-08 15:23:34.598881,dummy_instrument_random_number.param0,5,
2461,2024-11-08 15:23:35.392833,dummy_instrument_random_number.param2,20,
2462,2024-11-08 15:23:35.711296,dummy_instrument_random_number.param0,5,
2463,2024-11-08 15:23:36.373594,dummy_instrument_random_number.param2,20,
2464,2024-11-08 15:23:36.813846,dummy_instrument_random_number.param0,5,
2465,2024-11-08 15:23:37.381826,dummy_instrument_random_number.param2,20,
2466,2024-11-08 15:23:37.948910,dummy_instrument_random_number.param0,5,
2467,2024-11-08 15:23:38.385340,dummy_instrument_random_number.param2,20,
2468,2024-11-08 15:23:39.041402,dummy_instrument_random_number.param0,5,
2469,2024-11-08 15:23:39.402700,dummy_instrument_random_number.param2,20,
2470,2024-11-08 15:23:40.141182,dummy_instrument_random_number.param0,5,
2471,2024-11-08 15:23:41.808008,dummy_instrument_random_number.param2,20,
2472,2024-11-08 15:23:41.904564,dummy_instrument_random_number.param0,5,
2473,2024-11-08 15:23:42.764003,dummy_instrument_random_number.param2,20,
2474,2024-11-08 15:23:42.852092,dummy_instrument_random_number.param0,5,
2475,2024-11-08 15:23:43.742212,dummy_instrument_random_number.param2,20,
2476,2024-11-08 15:23:43.956473,dummy_instrument_random_number.param0,5,
2477,2024-11-08 15:23:44.752133,dummy_instrument_random_number.param2,20,
2478,2024-11-08 15:23:45.046324,dummy_instrument_random_number.param0,5,
2479,2024-11-08 15:23:45.731249,dummy_instrument_random_number.param2,20,
2480,2024-11-08 15:23:46.188491,dummy_instrument_random_number.param0,5,
2481,2024-11-08 15:23:46.746872,dummy_instrument_random_number.param2,20,
2482,2024-11-08 15:23:47.273132,dummy_instrument_random_number.param0,5,
2483,2024-11-08 15:23:47.709249,dummy_instrument_random_number.param2,20,
2484,2024-11-08 15:23:48.389207,dummy_instrument_random_number.param0,5,
2485,2024-11-08 15:23:48.722765,dummy_instrument_random_number.param2,20,
2486,2024-11-08 15:23:49.497080,dummy_instrument_random_number.param0,5,
2487,2024-11-08 15:23:49.738444,dummy_instrument_random_number.param2,20,
2488,2024-11-08 15:23:50.603201,dummy_instrument_random_number.param0,5,
2489,2024-11-08 15:23:50.726211,dummy_instrument_random_number.param2,20,
2490,2024-11-08 15:23:51.731418,dummy_instrument_random_number.param0,5,
2491,2024-11-08 15:23:51.796247,dummy_instrument_random_number.param2,20,
2492,2024-11-08 15:23:52.752174,dummy_instrument_random_number.param2,20,
2493,2024-11-08 15:23:52.841712,dummy_instrument_random_number.param0,5,
2494,2024-11-08 15:23:53.740764,dummy_instrument_random_number.param2,20,
2495,2024-11-08 15:23:53.955291,dummy_instrument_random_number.param0,5,
2496,2024-11-08 15:23:54.746824,dummy_instrument_random_number.param2,20,
2497,2024-11-08 15:23:55.068230,dummy_instrument_random_number.param0,5,
2498,2024-11-08 15:23:55.736346,dummy_instrument_random_number.param2,20,
2499,2024-11-08 15:23:56.150648,dummy_instrument_random_number.param0,5,
2500,2024-11-08 15:23:56.734570,dummy_instrument_random_number.param2,20,
2501,2024-11-08 15:23:57.263724,dummy_instrument_random_number.param0,5,
2502,2024-11-08 15:23:57.723926,dummy_instrument_random_number.param2,20,
2503,2024-11-08 15:23:58.378804,dummy_instrument_random_number.param0,5,
2504,2024-11-08 15:23:58.735168,dummy_instrument_random_number.param2,20,
2505,2024-11-08 15:23:59.498456,dummy_instrument_random_number.param0,5,
2506,2024-11-08 15:23:59.733879,dummy_instrument_random_number.param2,20,
2507,2024-11-08 15:24:00.614555,dummy_instrument_random_number.param0,5,
2508,2024-11-08 15:24:00.759661,dummy_instrument_random_number.param2,20,
2509,2024-11-08 15:24:01.701548,dummy_instrument_random_number.param0,5,
2510,2024-11-08 15:24:01.773041,dummy_instrument_random_number.param2,20,
2511,2024-11-08 15:24:02.724754,dummy_instrument_random_number.param2,20,
